Customer Billing Account.CustomerBillingAccount.ID,Digital Identity.NetworkCredential.ID (MSISDN),Plan ID,productOffering.planType,Customer Plan Name,productOffering.businessType,productOffering.market segment,productOffering.customerType,Price,Activation Fee,Customer Subscription Start Date,Customer subscription end date,Length of customer relationship (In Months),Subscription Status,Time Since last purchase or engagement (In Months),Party.Party Demographic.PartyDemographicValue.value(Age),Party.Individual.gender,Party.Party Demographic.PartyDemographicValue.value(Income Level),Party.Party Demographic.PartyDemographicValue.value(Education),Individual.maritalStatus (Family Structure),Location.Geographic Place.GeographicState.name,Age Group,VIP Group,No Of Lines,Usage From Period,Usage To Period,Product.Networkproduct.ConsumptionSummary.value (Data Upload (In GB)),Product.Networkproduct.ConsumptionSummary.value (Data Download (In GB)),Product.Networkproduct.ConsumptionSummary.value Voice (in Minutes),Product.Networkproduct.ConsumptionSummary.value (SMS (In Numbers)),Product.Networkproduct.ConsumptionSummary.value (International Roaming Voice (In Minutes),Product.Networkproduct.ConsumptionSummary.value (International Roaming Data Upload (In GB)),Product.Networkproduct.ConsumptionSummary.value (International Romaing Data Download (In GB)),Product.Networkproduct.ConsumptionSummary.value (International Romaing SMS),Product.Networkproduct.ConsumptionSummary.value (Consumed OTT usage (In GB)),Product.Networkproduct.ConsumptionSummary.value (Cloud Storage),"Rating Group (Google, Youtube)",At Risk Customer(Based on usage or behaviour patterns),Number of Compaints Raised,Churn Category,Reason Of Churn,Churn Status,Churn Score,CLTV,Contract,Satisfaction Score (Out of 5)
IQPT-IURF3,9134315028,POCH026,voice and data,Infinite Ultimate,prepaid,General,Family & CUG,55,35,10-Feb-22,,38,Active,0,38,Female,Medium,College,Married,Dallas,Middle Aged,N,4,01-Jan-25,31-Jan-25,17.90,89.75,251,79,0,0.00,0.00,0,10.74,0,Youtube,Yes,3,,,At Risk,74,5793,N,3
B4PB-LGGIH,9188969900,POCH005,voice and data,Infinite Plus,prepaid,Nurses,Individual,70,35,13-Nov-22,,28,Active,0,37,Female,Medium,Professional,Single,Las Vegas,Middle Aged,N,2,01-Jan-25,31-Jan-25,10.19,79.48,264,74,0,0.00,0.00,0,18.42,0,Youtube,Yes,2,,,At Risk,72,5732,N,4
KCRN-GJFKI,9158561631,POCH024,voice and data,Infinite Ultimate,prepaid,General,Family & CUG,80,35,26-Mar-23,,24,Active,0,47,Male,Medium,College,Family,New York,Middle Aged,N,3,01-Jan-25,31-Jan-25,26.82,96.79,396,142,90,1.09,4.16,30,24.83,0,Google,No,0,,,Not Churned,23,4500,N,4
B2AV-4MHML,9123017332,POCH023,voice and data,Infinite Ultimate,prepaid,General,Individual,90,35,19-Dec-22,,27,Active,0,45,Female,Medium,College,Married,New York,Middle Aged,N,4,01-Jan-25,31-Jan-25,33.53,98.25,332,66,24,0.88,2.91,22,20.13,0,Google,No,0,,,Not Churned,28,3687,N,4
SWKQ-O6GR3,9117393065,POCH042,voice and data,Infinite Ultimate,prepaid,First responders,Family & CUG,67.5,35,10-Jan-23,,26,Active,0,43,Male,Medium,Professional,Family,Los Angeles,Middle Aged,N,1,01-Jan-25,31-Jan-25,39.08,189.10,404,169,68,1.18,5.71,49,19.51,0,Youtube,No,0,,,Not Churned,9,3392,N,5
QB3H-VFG4R,9125084865,POCH016,voice and data,Infinite Plus,prepaid,Teachers,Family & CUG,57.5,35,06-Sep-23,,18,Active,0,32,Female,Medium,College,Single,Dallas,Young,N,2,01-Jan-25,31-Jan-25,10.05,74.62,381,76,0,0.00,0.00,0,16.96,0,Youtube,Yes,2,,,At Risk,79,4704,N,2
DGCN-AO1FX,9154238637,POCH045,voice and data,5GB Plan,prepaid,General,Individual,40,35,22-Aug-22,20-Nov-24,27,Inactive,4,31,Female,Medium,College,Married,Dallas,Young,N,4,01-Jan-25,31-Jan-25,19.49,119.36,373,70,47,1.45,1.11,25,24.05,0,Google,No,3,Feature Deficiency,Competitor offered better streaming quality and international options,Churned,77,5807,N,2
AJF0-PFT7Y,9190462054,POCH045,voice and data,5GB Plan,prepaid,General,Individual,40,35,09-Mar-23,20-Jan-25,22,Inactive,2,32,Male,High,College,Married,New York,Young,Y,1,01-Jan-25,31-Jan-25,13.65,50.08,417,30,79,0.61,2.13,35,15.13,0,Youtube,No,2,Feature Deficiency,Competitor offered better streaming quality and international options,Churned,94,10275,N,3
3ICI-95SS6,9101400412,POCH044,voice and data,Infinite Ultimate,prepaid,First responders,Family & CUG,50,35,10-Aug-23,28-Jul-24,11,Inactive,8,59,Female,Medium,Professional,Family,Las Vegas,Senior,N,2,01-Jan-25,31-Jan-25,18.90,58.89,658,97,0,0.00,0.00,0,10.44,0,Youtube,No,5,Customer Service,Multiple unresolved complaints and poor customer service,Churned,75,5323,N,1
ZJU2-19OXZ,9110840560,POCH040,voice and data,Infinite Ultimate,prepaid,Teachers,Family & CUG,50,35,08-Feb-23,,25,Active,0,52,Female,High,College,Married,New York,Middle Aged,Y,1,01-Jan-25,31-Jan-25,19.02,184.57,371,142,28,0.45,7.23,43,37.34,0,Youtube,No,1,,,Not Churned,8,9627,N,4
52NR-7UJFU,9143650194,POCH039,voice and data,Infinite Ultimate,prepaid,Teachers,Family & CUG,56.67,35,26-Feb-22,,37,Active,0,34,Male,Medium,College,Single,Dallas,Young,N,2,01-Jan-25,31-Jan-25,11.75,97.94,253,69,0,0.00,0.00,0,12.01,0,Google,Yes,1,,,At Risk,72,4618,N,3
YBXS-6784C,9133840606,POCH010,voice and data,Infinite Plus,prepaid,students,Family & CUG,57.5,35,01-Oct-23,19-Oct-24,12,Inactive,5,38,Female,Medium,College,Married,Rural California,Middle Aged,N,3,01-Jan-25,31-Jan-25,16.88,92.45,143,39,0,0.00,0.00,0,16.76,0,Google,No,2,Network Quality,Network coverage and speed issues in their location,Churned,95,3261,N,3
EBDK-7X6IE,9106006356,POCH041,voice and data,Infinite Ultimate,prepaid,First responders,Individual,80,35,28-Aug-23,27-Jun-24,10,Inactive,9,29,Female,Medium,College,Single,Dallas,Young,N,1,01-Jan-25,31-Jan-25,8.69,40.73,98,43,0,0.00,0.00,0,1.46,0,Youtube,No,4,Price Sensitive,Price sensitivity,Churned,90,4245,N,2
MKKQ-OMGJ4,9154983383,POCH045,voice and data,5GB Plan,prepaid,General,Individual,40,35,25-Apr-22,13-Jul-24,27,Inactive,8,25,Male,Medium,College,Family,Dallas,Young,N,1,01-Jan-25,31-Jan-25,20.51,115.18,267,86,83,1.65,3.04,22,10.72,0,Youtube,No,1,Feature Deficiency,Competitor offered better streaming quality and international options,Churned,94,4707,N,3
7C54-4IG2Y,9119918865,POCH014,voice and data,Infinite Plus,prepaid,Military and veterans,Family & CUG,40,35,24-Mar-22,22-Jun-24,27,Inactive,9,27,Male,High,College,Family,Rural Texas,Young,Y,4,01-Jan-25,31-Jan-25,16.12,145.39,213,50,0,0.00,0.00,0,19.06,0,Google,No,3,Network Quality,Network coverage and speed issues in their location,Churned,82,7678,N,2
B4GX-XPZJK,9164348147,POCH045,voice and data,5GB Plan,prepaid,General,Individual,40,35,25-Aug-23,15-Dec-24,15,Inactive,3,28,Female,Medium,Professional,Married,Dallas,Young,N,1,01-Jan-25,31-Jan-25,18.55,95.72,359,88,64,1.45,6.35,23,14.62,0,Youtube,No,2,Feature Deficiency,Competitor offered better streaming quality and international options,Churned,70,4568,N,2
YV7F-6QRND,9123350079,POCH031,voice and data,Infinite Ultimate,prepaid,Students,Individual,80,35,06-Mar-22,30-Sep-24,31,Inactive,5,33,Male,Medium,College,Single,Los Angeles,Young,N,3,01-Jan-25,31-Jan-25,7.49,30.08,63,50,0,0.00,0.00,0,3.48,0,Youtube,No,3,Price Sensitive,Price sensitivity,Churned,92,3460,N,1
