account_id,msisdn,churn_status,profile_type,insight
RK7I-N76CN,9114297682,At Risk,At Risk,"**At-Risk Customer Insight:** This medium-value customer ($5266 CLTV) shows moderate churn risk (Score: 72) despite having no immediate issues. The moderate satisfaction score (2/5) and average complaints (2) indicate potential dissatisfaction with value received for the $50 price point for Operator B (Champion)'s ""Infinite Ultimate"" plan. Operator A's ""Operator A Unlimited 
Starter® SL"" offers $30.00 monthly savings with comparable features, making this customer vulnerable to targeted competitor offers."
7FLN-VA6Y3,9140080321,Not Churned,Loyal Customer,"**Loyal Customer Insight:** This high-value family & cug plan customer ($5671 CLTV) shows strong loyalty indicators with excellent satisfaction (5/5) and minimal complaints (0) despite heavy usage across all services. They fully utilize the premium features of Operator B (Champion)'s ""Infinite Ultimate"" plan including high data consumption (179.12GB), international usage, and extensive OTT streaming (31.26GB). Our analysis indicates they value the optimum combination of price and features in our 'Best Value' plan, which competitors cannot easily match."
6SM9-SFC97,9113859039,At Risk,At Risk,"**At-Risk Customer Insight:** This medium-value customer ($3156 CLTV) shows moderate churn risk (Score: 60) despite having no immediate issues. The moderate satisfaction score (2/5) and average complaints (3) indicate potential dissatisfaction with value received for the $56.67 price point for Operator B (Champion)'s ""Infinite Ultimate"" plan. Operator A's ""Operator A Unlimited 
Starter® SL"" offers $30.00 monthly savings with comparable features, making this customer vulnerable to targeted competitor offers."
T19G-DQQG5,9189467984,Churned,Customer Service,"**Customer Service Churn Insight:** This customer churned primarily due to service quality issues, evidenced by the extremely low satisfaction score (2/5) and high number of complaints (10) over a 15-month relationship. Despite subscribing to Operator B (Champion)'s premium ""Infinite Ultimate"" plan, they likely switched to Operator T's ""Go5G Plus"" which offers better customer service."
5ETX-EEOWC,9175867475,Not Churned,Loyal Customer,"**Loyal Customer Insight:** This high-value individual plan customer ($9531 CLTV) shows strong loyalty indicators with excellent satisfaction (4/5) and minimal complaints (1) despite heavy usage across all services. They fully utilize the premium features of Operator B (Champion)'s ""Infinite Ultimate"" plan including high data consumption (188.71GB), international usage, and extensive OTT streaming (34.58GB). Our analysis indicates they value the optimum combination of price and features in our 'Best Value' plan, which competitors cannot easily match."
5WRC-MXZID,9109415833,Not Churned,Loyal Customer,"**Loyal Customer Insight:** This high-value family & cug plan customer ($11463 CLTV) shows strong loyalty indicators with excellent satisfaction (4/5) and minimal complaints (0) despite heavy usage across all services. They fully utilize the premium features of Operator B (Champion)'s ""Infinite Ultimate"" plan including high data consumption (187.77GB), international usage, and extensive OTT streaming (39.01GB). Our analysis indicates they value the optimum combination of price and features in our 'Best Value' plan, which competitors cannot easily match."
31W2-ZN75L,9179541890,Churned,Network Quality,"**Network Quality Churn Insight:** This high-value customer ($4484 CLTV) churned despite subscribing to Operator B (Champion)'s premium ""Infinite Plus"" plan due to network issues in Rural California. Their extremely high data usage (98.66GB download) and significant OTT consumption (16.22GB) suggests streaming and connectivity problems in their area. They likely switched to Operator T's ""Go5G Next"" which offers better network coverage in rural areas."
L5XF-O9ADB,9194392922,At Risk,At Risk,"**At-Risk Customer Insight:** This medium-value customer ($5545 CLTV) shows moderate churn risk (Score: 78) despite having no immediate issues. The moderate satisfaction score (3/5) and average complaints (1) indicate potential dissatisfaction with value received for the $50 price point for Operator B (Champion)'s ""Infinite Ultimate"" plan. Operator A's ""Operator A Unlimited 
Starter® SL"" offers $30.00 monthly savings with comparable features, making this customer vulnerable to targeted competitor offers."
8BXH-ZDW5S,9185110928,Churned,Feature Deficiency,"**Feature Deficiency Churn Insight:** Customer churned from Operator B (Champion)'s ""5GB Plan"" Individual plan due to feature limitations despite acceptable satisfaction score (3/5). Analysis shows heavy international usage (29 minutes, 2.56GB total international data) and high OTT consumption (13.94GB), suggesting they switched to Operator T's ""Go5G Plus Military"" which offers better streaming quality (4K UHD)."
7HU7-A978N,9194523424,Churned,Customer Service,"**Customer Service Churn Insight:** This customer churned primarily due to service quality issues, evidenced by the extremely low satisfaction score (2/5) and high number of complaints (5) over a 14-month relationship. Despite subscribing to Operator B (Champion)'s premium ""Infinite Plus"" plan, they likely switched to Operator T's ""Go5G Plus"" which offers better customer service."
J54G-OZPG3,9145089592,At Risk,At Risk,"**At-Risk Customer Insight:** This medium-value customer ($4723 CLTV) shows moderate churn risk (Score: 78) despite having no immediate issues. The moderate satisfaction score (4/5) and average complaints (1) indicate potential dissatisfaction with value received for the $57.5 price point for Operator B (Champion)'s ""Infinite Plus"" plan. Operator A's ""Operator A Unlimited 
Starter® SL"" offers $35.00 monthly savings with comparable features, making this customer vulnerable to targeted competitor offers."
