account_id,msisdn,churn_status,profile_type,insight
DJDF-D00K6,9114332074,At Risk,At Risk,"**At-Risk Customer Insight:** This medium-value customer ($3901 CLTV) shows moderate churn risk (Score: 80) despite having no immediate issues. The moderate satisfaction score (4/5) and average complaints (2) indicate potential dissatisfaction with value received for the $55 price point for Operator B (Champion)'s ""Infinite Ultimate"" plan. Operator A's ""Operator A Unlimited 
Starter® SL"" offers $30.00 monthly savings with comparable features, making this customer vulnerable to targeted competitor offers."
IQPT-IURF3,9134315028,At Risk,At Risk,"**At-Risk Customer Insight:** This medium-value customer ($5793 CLTV) shows moderate churn risk (Score: 74) despite having no immediate issues. The moderate satisfaction score (3/5) and average complaints (3) indicate potential dissatisfaction with value received for the $55 price point for Operator B (Champion)'s ""Infinite Ultimate"" plan. Operator A's ""Operator A Unlimited 
Starter® SL"" offers $30.00 monthly savings with comparable features, making this customer vulnerable to targeted competitor offers."
B4PB-LGGIH,9188969900,At Risk,At Risk,"**At-Risk Customer Insight:** This medium-value customer ($5732 CLTV) shows moderate churn risk (Score: 72) despite having no immediate issues. The moderate satisfaction score (4/5) and average complaints (2) indicate potential dissatisfaction with value received for the $70 price point for Operator B (Champion)'s ""Infinite Plus"" plan. Operator A's ""Operator A Unlimited 
Starter® SL"" offers $35.00 monthly savings with comparable features, making this customer vulnerable to targeted competitor offers."
KCRN-GJFKI,9158561631,Not Churned,Loyal Customer,"**Loyal Customer Insight:** This high-value family & cug plan customer ($4500 CLTV) shows strong loyalty indicators with excellent satisfaction (4/5) and minimal complaints (0) despite heavy usage across all services. They fully utilize the premium features of Operator B (Champion)'s ""Infinite Ultimate"" plan including high data consumption (96.79GB), international usage, and extensive OTT streaming (24.83GB). Our analysis indicates they value the optimum combination of price and features in our 'Best Value' plan, which competitors cannot easily match."
B2AV-4MHML,9123017332,Not Churned,Loyal Customer,"**Loyal Customer Insight:** This high-value individual plan customer ($3687 CLTV) shows strong loyalty indicators with excellent satisfaction (4/5) and minimal complaints (0) despite heavy usage across all services. They fully utilize the premium features of Operator B (Champion)'s ""Infinite Ultimate"" plan including high data consumption (98.25GB), international usage, and extensive OTT streaming (20.13GB). Our analysis indicates they value the optimum combination of price and features in our 'Best Value' plan, which competitors cannot easily match."
SWKQ-O6GR3,9117393065,Not Churned,Loyal Customer,"**Loyal Customer Insight:** This high-value family & cug plan customer ($3392 CLTV) shows strong loyalty indicators with excellent satisfaction (5/5) and minimal complaints (0) despite heavy usage across all services. They fully utilize the premium features of Operator B (Champion)'s ""Infinite Ultimate"" plan including high data consumption (189.10GB), international usage, and extensive OTT streaming (19.51GB). Our analysis indicates they value the optimum combination of price and features in our 'Best Value' plan, which competitors cannot easily match."
QB3H-VFG4R,9125084865,At Risk,At Risk,"**At-Risk Customer Insight:** This medium-value customer ($4704 CLTV) shows moderate churn risk (Score: 79) despite having no immediate issues. The moderate satisfaction score (2/5) and average complaints (2) indicate potential dissatisfaction with value received for the $57.5 price point for Operator B (Champion)'s ""Infinite Plus"" plan. Operator A's ""Operator A Unlimited 
Starter® SL"" offers $35.00 monthly savings with comparable features, making this customer vulnerable to targeted competitor offers."
DGCN-AO1FX,9154238637,Churned,Feature Deficiency,"**Feature Deficiency Churn Insight:** Customer churned from Operator B (Champion)'s ""5GB Plan"" Individual plan due to feature limitations despite acceptable satisfaction score (2/5). Analysis shows heavy international usage (47 minutes, 2.56GB total international data) and high OTT consumption (24.05GB), suggesting they switched to Operator T's ""Go5G Plus Military"" which offers better streaming quality (4K UHD)."
AJF0-PFT7Y,9190462054,Churned,Feature Deficiency,"**Feature Deficiency Churn Insight:** Customer churned from Operator B (Champion)'s ""5GB Plan"" Individual plan due to feature limitations despite acceptable satisfaction score (3/5). Analysis shows heavy international usage (79 minutes, 2.74GB total international data) and high OTT consumption (15.13GB), suggesting they switched to Operator T's ""Go5G Plus Military"" which offers better streaming quality (4K UHD)."
3ICI-95SS6,9101400412,Churned,Customer Service,"**Customer Service Churn Insight:** This customer churned primarily due to service quality issues, evidenced by the extremely low satisfaction score (1/5) and high number of complaints (5) over a 11-month relationship. Despite subscribing to Operator B (Champion)'s premium ""Infinite Ultimate"" plan, they likely switched to Operator T's ""Go5G Plus"" which offers better customer service."
ZJU2-19OXZ,9110840560,Not Churned,Loyal Customer,"**Loyal Customer Insight:** This high-value family & cug plan customer ($9627 CLTV) shows strong loyalty indicators with excellent satisfaction (4/5) and minimal complaints (1) despite heavy usage across all services. They fully utilize the premium features of Operator B (Champion)'s ""Infinite Ultimate"" plan including high data consumption (184.57GB), international usage, and extensive OTT streaming (37.34GB). Our analysis indicates they value the optimum combination of price and features in our 'Best Value' plan, which competitors cannot easily match."
52NR-7UJFU,9143650194,At Risk,At Risk,"**At-Risk Customer Insight:** This medium-value customer ($4618 CLTV) shows moderate churn risk (Score: 72) despite having no immediate issues. The moderate satisfaction score (3/5) and average complaints (1) indicate potential dissatisfaction with value received for the $56.67 price point for Operator B (Champion)'s ""Infinite Ultimate"" plan. Operator A's ""Operator A Unlimited 
Starter® SL"" offers $30.00 monthly savings with comparable features, making this customer vulnerable to targeted competitor offers."
YBXS-6784C,9133840606,Churned,Network Quality,"**Network Quality Churn Insight:** This high-value customer ($3261 CLTV) churned despite subscribing to Operator B (Champion)'s premium ""Infinite Plus"" plan due to network issues in Rural California. Their extremely high data usage (92.45GB download) and significant OTT consumption (16.76GB) suggests streaming and connectivity problems in their area. They likely switched to Operator T's ""Go5G Next"" which offers better network coverage in rural areas."
EBDK-7X6IE,9106006356,Churned,Price Sensitive,"**Price-Sensitive Churn Insight:** Customer churned from Operator B (Champion)'s ""Infinite Ultimate"" ($80) due to price sensitivity. Analysis suggests they likely switched to Operator D's ""Truly Unlimited +"" which offers $65.00 monthly savings while still providing sufficient data for their usage pattern (40.73GB monthly)."
MKKQ-OMGJ4,9154983383,Churned,Feature Deficiency,"**Feature Deficiency Churn Insight:** Customer churned from Operator B (Champion)'s ""5GB Plan"" Individual plan due to feature limitations despite acceptable satisfaction score (3/5). Analysis shows heavy international usage (83 minutes, 4.69GB total international data) and high OTT consumption (10.72GB), suggesting they switched to Operator T's ""Go5G Plus Military"" which offers better streaming quality (4K UHD)."
7C54-4IG2Y,9119918865,Churned,Network Quality,"**Network Quality Churn Insight:** This high-value customer ($7678 CLTV) churned despite subscribing to Operator B (Champion)'s premium ""Infinite Plus"" plan due to network issues in Rural Texas. Their extremely high data usage (145.39GB download) and significant OTT consumption (19.06GB) suggests streaming and connectivity problems in their area. They likely switched to Operator T's ""Go5G Next"" which offers better network coverage in rural areas."
B4GX-XPZJK,9164348147,Churned,Feature Deficiency,"**Feature Deficiency Churn Insight:** Customer churned from Operator B (Champion)'s ""5GB Plan"" Individual plan due to feature limitations despite acceptable satisfaction score (2/5). Analysis shows heavy international usage (64 minutes, 7.80GB total international data) and high OTT consumption (14.62GB), suggesting they switched to Operator T's ""Go5G Plus Military"" which offers better streaming quality (4K UHD)."
YV7F-6QRND,9123350079,Churned,Price Sensitive,"**Price-Sensitive Churn Insight:** Customer churned from Operator B (Champion)'s ""Infinite Ultimate"" ($80) due to price sensitivity. Analysis suggests they likely switched to Operator D's ""Truly Unlimited +"" which offers $65.00 monthly savings while still providing sufficient data for their usage pattern (30.08GB monthly)."
