account_id,msisdn,churn_status,profile_type,insight
9TJ7-JBD03,9134591879,Churned,Customer Service,"**Customer Service Churn Insight:** This customer churned primarily due to service quality issues, evidenced by the extremely low satisfaction score (1/5) and high number of complaints (6) over a 21-month relationship. Despite subscribing to Operator B (Champion)'s premium ""Infinite Plus"" plan, they likely switched to Operator T's ""Go5G Military"" plan which offers dedicated customer care and comparable features."
J4J9-38QW8,9160154453,At Risk,At Risk,"**At-Risk Customer Insight:** This medium-value customer ($4142 CLTV) shows moderate churn risk (Score: 74) despite having no immediate issues. The moderate satisfaction score (3/5) and average complaints (1) indicate potential dissatisfaction with value received for the $80 price point for Operator B (Champion)'s ""Infinite Ultimate"" plan. Competitor Operator T offers ""Go5G Military"" plan with better military discounts at $30, making this customer vulnerable to targeted competitor offers."
TZ7M-5ETUZ,9181729420,Churned,Customer Service,"**Customer Service Churn Insight:** This customer churned primarily due to service quality issues, evidenced by the extremely low satisfaction score (1/5) and high number of complaints (10) over a 31-month relationship. Despite subscribing to Operator B (Champion)'s premium ""Infinite Ultimate"" plan, they likely switched to Operator T's ""Go5G Military"" plan which offers dedicated customer care and comparable features."
OLD9-CFZ3O,9158016477,Churned,Customer Service,"**Customer Service Churn Insight:** This customer churned primarily due to service quality issues, evidenced by the extremely low satisfaction score (1/5) and high number of complaints (10) over a 21-month relationship. Despite subscribing to Operator B (Champion)'s premium ""Infinite Ultimate"" plan, they likely switched to Operator T's ""Go5G Military"" plan which offers dedicated customer care and comparable features."
6CFJ-VZKDN,9127459447,Churned,Customer Service,"**Customer Service Churn Insight:** This customer churned primarily due to service quality issues, evidenced by the extremely low satisfaction score (1/5) and high number of complaints (7) over a 15-month relationship. Despite subscribing to Operator B (Champion)'s premium ""Infinite Plus"" plan, they likely switched to Operator T's ""Go5G Military"" plan which offers dedicated customer care and comparable features."
LX05-SLST7,9183383345,Churned,Feature Deficiency,"**Feature Deficiency Churn Insight:** Customer churned from Operator B (Champion)'s ""Infinite Ultimate"" Individual plan due to feature limitations despite acceptable satisfaction score (3/5). Analysis shows heavy international usage (64 minutes, 3.62GB total international data) and high OTT consumption (12.43GB), suggesting they switched to Operator T's ""Go5G Plus 55"" plan which offers better international coverage and streaming quality."
7JNX-2XHZX,9160561359,At Risk,At Risk,"**At-Risk Customer Insight:** This medium-value customer ($5746 CLTV) shows moderate churn risk (Score: 60) despite having no immediate issues. The moderate satisfaction score (4/5) and average complaints (3) indicate potential dissatisfaction with value received for the $40/line price point for Operator B (Champion)'s ""Infinite Plus"" plan. Competitor Operator T offers ""Go5G Military"" plan with better military discounts at $30, making this customer vulnerable to targeted competitor offers."
KLLW-0ZJY8,9164024638,Churned,Customer Service,"**Customer Service Churn Insight:** This customer churned primarily due to service quality issues, evidenced by the extremely low satisfaction score (1/5) and high number of complaints (6) over a 17-month relationship. Despite subscribing to Operator B (Champion)'s premium ""Infinite Plus"" plan, they likely switched to Operator T's ""Go5G Military"" plan which offers dedicated customer care and comparable features."
OWTZ-BE21L,9188155626,Not Churned,Loyal Customer,"**Loyal Customer Insight:** This high-value family & cug plan customer ($4424 CLTV) shows strong loyalty indicators with excellent satisfaction (5/5) and minimal complaints (1) despite heavy usage across all services. They fully utilize the premium features of Operator B (Champion)'s ""Infinite Plus"" plan including high data consumption (75.11GB), international usage, and extensive OTT streaming (19.01GB), justifying the premium price point. They have not been tempted by Operator A or Operator T's competing family plans."
I6XH-YKIS1,9130791877,Churned,Feature Deficiency,"**Feature Deficiency Churn Insight:** Customer churned from Operator B (Champion)'s ""Infinite Plus"" Family & CUG plan due to feature limitations despite acceptable satisfaction score (3/5). Analysis shows heavy international usage (94 minutes, 5.36GB total international data) and high OTT consumption (16.23GB), suggesting they switched to Operator T's ""Go5G Plus 55"" plan which offers better international coverage and streaming quality."
