Customer Billing Account.CustomerBillingAccount.ID,Digital Identity.NetworkCredential.ID (MSISDN),Plan ID,productOffering.planType,Customer Plan Name,productOffering.businessType,productOffering.market segment,productOffering.customerType,Price,Activation Fee,Customer Subscription Start Date,Customer subscription end date,Length of customer relationship (In Months),Subscription Status,Time Since last purchase or engagement (In Months),Party.Party Demographic.PartyDemographicValue.value(Age),Party.Individual.gender,Party.Party Demographic.PartyDemographicValue.value(Income Level),Party.Party Demographic.PartyDemographicValue.value(Education),Individual.maritalStatus (Family Structure),Location.Geographic Place.GeographicState.name,Age Group,VIP Group,No Of Lines,Usage From Period,Usage To Period,Product.Networkproduct.ConsumptionSummary.value (Data Upload (In GB)),Product.Networkproduct.ConsumptionSummary.value (Data Download (In GB)),Product.Networkproduct.ConsumptionSummary.value Voice (in Minutes),Product.Networkproduct.ConsumptionSummary.value (SMS (In Numbers)),Product.Networkproduct.ConsumptionSummary.value (International Roaming Voice (In Minutes),Product.Networkproduct.ConsumptionSummary.value (International Roaming Data Upload (In GB)),Product.Networkproduct.ConsumptionSummary.value (International Romaing Data Download (In GB)),Product.Networkproduct.ConsumptionSummary.value (International Romaing SMS),Product.Networkproduct.ConsumptionSummary.value (Consumed OTT usage (In GB)),Product.Networkproduct.ConsumptionSummary.value (Cloud Storage),"Rating Group (Google, Youtube)",At Risk Customer(Based on usage or behaviour patterns),Number of Compaints Raised,Churn Category,Reason Of Churn,Churn Status,Churn Score,CLTV,Contract,Satisfaction Score (Out of 5)
J9X4-TTG35,9180726803,POCH011,voice and data,Infinite Plus,prepaid,Military and veterans,Individual,70,35,24-Apr-22,25-Aug-24,28,Inactive,7,60,Female,High,College,Married,Dallas,Senior,Y,4,01-Jan-25,31-Jan-25,15.95,51.66,563,85,0,0.00,0.00,0,10.75,0,Google,No,8,Customer Service,Multiple unresolved complaints and poor customer service,Churned,87,7823,N,1
KPN4-KTX8H,9142555039,POCH023,voice and data,Infinite Ultimate,prepaid,General,Individual,90,35,18-Sep-23,03-Oct-24,12,Inactive,5,29,Female,Low,High School,Single,Los Angeles,Young,N,1,01-Jan-25,31-Jan-25,3.92,23.64,94,28,0,0.00,0.00,0,1.41,0,Google,No,3,Price Sensitive,Price sensitivity,Churned,95,2201,N,3
OHYI-GBB3L,9138572863,POCH042,voice and data,Infinite Ultimate,prepaid,First responders,Family & CUG,67.5,35,03-Sep-22,,31,Active,0,25,Male,Medium,College,Married,Dallas,Young,N,1,01-Jan-25,31-Jan-25,16.44,71.68,281,46,0,0.00,0.00,0,11.68,0,Youtube,Yes,3,,,At Risk,84,4626,N,2
0CE3-NUN33,9156487473,POCH019,voice and data,Infinite Plus,prepaid,First responders,Individual,70,35,20-Jun-23,,21,Active,0,30,Female,Medium,College,Married,Las Vegas,Young,N,1,01-Jan-25,31-Jan-25,16.61,75.10,321,70,0,0.00,0.00,0,20.42,0,Youtube,Yes,2,,,At Risk,69,3697,N,2
KSLU-8OZIC,9161657918,POCH040,voice and data,Infinite Ultimate,prepaid,Teachers,Family & CUG,50,35,03-May-23,,23,Active,0,33,Male,Medium,Professional,Married,Dallas,Young,N,1,01-Jan-25,31-Jan-25,18.10,63.14,387,35,0,0.00,0.00,0,19.92,0,Youtube,Yes,3,,,At Risk,83,4026,N,4
63XF-2AINH,9102913088,POCH040,voice and data,Infinite Ultimate,prepaid,Teachers,Family & CUG,50,35,21-Nov-22,,28,Active,0,51,Female,Medium,Professional,Married,New York,Middle Aged,N,1,01-Jan-25,31-Jan-25,34.37,157.61,638,162,87,0.32,4.71,19,27.81,0,Google,No,0,,,Not Churned,10,3946,N,5
YZFV-2ODJO,9163096830,POCH044,voice and data,Infinite Ultimate,prepaid,First responders,Family & CUG,50,35,02-Sep-23,,19,Active,0,48,Male,Medium,Professional,Family,Los Angeles,Middle Aged,N,3,01-Jan-25,31-Jan-25,37.63,103.47,603,151,71,0.54,2.11,33,24.04,0,Youtube,No,1,,,Not Churned,25,4007,N,5
OW6K-A6J11,9195245216,POCH026,voice and data,Infinite Ultimate,prepaid,General,Family & CUG,55,35,06-Apr-22,,36,Active,0,37,Female,High,Professional,Family,Los Angeles,Middle Aged,Y,2,01-Jan-25,31-Jan-25,27.63,150.29,597,77,40,0.49,4.66,31,36.20,0,Youtube,No,1,,,Not Churned,28,7750,N,4
VPJ3-VLMED,9189585321,POCH038,voice and data,Infinite Ultimate,prepaid,Teachers,Family & CUG,67.5,35,31-Aug-22,,31,Active,0,62,Male,Medium,Professional,Family,Los Angeles,Senior,N,2,01-Jan-25,31-Jan-25,33.77,106.41,525,176,56,1.89,1.01,24,39.94,0,Youtube,No,1,,,Not Churned,10,5001,N,5
OQWS-3QXW1,9146778341,POCH049,voice and data,100GB Plan,prepaid,General,Individual,80,35,30-May-23,25-Sep-24,16,Inactive,6,21,Male,Low,High School,Single,Dallas,Young,N,2,01-Jan-25,31-Jan-25,9.96,21.49,90,16,0,0.00,0.00,0,1.89,0,Google,No,3,Price Sensitive,Price sensitivity,Churned,70,2410,N,2
H8UR-2J2RQ,9119242078,POCH012,voice and data,Infinite Plus,prepaid,Military and veterans,Family & CUG,57.5,35,02-Apr-23,,24,Active,0,31,Male,Medium,Professional,Single,Dallas,Young,N,2,01-Jan-25,31-Jan-25,15.08,73.74,357,40,0,0.00,0.00,0,14.33,0,Google,Yes,3,,,At Risk,79,4684,N,4
AY4B-2GSOM,9124407771,POCH041,voice and data,Infinite Ultimate,prepaid,First responders,Individual,80,35,22-Aug-23,24-Oct-24,14,Inactive,5,42,Female,High,College,Family,Las Vegas,Middle Aged,Y,2,01-Jan-25,31-Jan-25,18.92,70.22,703,159,0,0.00,0.00,0,6.82,0,Youtube,No,6,Customer Service,Multiple unresolved complaints and poor customer service,Churned,77,11007,N,1
XMSO-JKMT4,9154548075,POCH027,voice and data,Infinite Ultimate,prepaid,Nurses,Individual,80,35,10-Aug-23,15-Aug-24,12,Inactive,7,21,Male,Medium,High School,Married,Los Angeles,Young,N,3,01-Jan-25,31-Jan-25,4.55,19.30,92,15,0,0.00,0.00,0,1.99,0,Google,No,3,Price Sensitive,Price sensitivity,Churned,84,4965,N,1
VMO8-W21HS,9178568167,POCH045,voice and data,5GB Plan,prepaid,General,Individual,40,35,27-Feb-22,24-Dec-24,34,Inactive,3,40,Male,Medium,College,Family,Dallas,Middle Aged,N,2,01-Jan-25,31-Jan-25,23.93,64.61,294,62,36,0.46,4.02,11,21.05,0,Google,No,4,Feature Deficiency,Competitor offered better streaming quality and international options,Churned,87,5511,N,3
1ZTE-NCK5S,9124628971,POCH045,voice and data,5GB Plan,prepaid,General,Individual,40,35,15-May-22,30-Sep-24,28,Inactive,5,36,Female,High,Professional,Family,Dallas,Middle Aged,Y,4,01-Jan-25,31-Jan-25,16.52,116.03,210,92,56,1.39,4.05,46,23.96,0,Google,No,3,Feature Deficiency,Competitor offered better streaming quality and international options,Churned,82,7994,N,3
5P0Z-EJ890,9148495707,POCH045,voice and data,5GB Plan,prepaid,General,Individual,40,35,09-Oct-22,07-Aug-24,22,Inactive,7,26,Female,Medium,College,Family,New York,Young,N,2,01-Jan-25,31-Jan-25,23.13,76.29,442,74,86,1.56,2.94,29,11.02,0,Google,No,4,Feature Deficiency,Competitor offered better streaming quality and international options,Churned,97,5665,N,2
F5ZO-ZMXS7,9158546931,POCH029,voice and data,Infinite Ultimate,prepaid,Nurses,Family & CUG,56.67,35,04-Dec-22,05-Oct-24,22,Inactive,5,29,Female,High,College,Married,Rural California,Young,Y,3,01-Jan-25,31-Jan-25,28.09,91.81,182,54,0,0.00,0.00,0,27.02,0,Youtube,No,2,Network Quality,Network coverage and speed issues in their location,Churned,97,6782,N,2
L37K-I9QRQ,9179702596,POCH028,voice and data,Infinite Ultimate,prepaid,Nurses,Family & CUG,67.5,35,29-Sep-22,,30,Active,0,32,Male,Medium,College,Single,Las Vegas,Young,N,2,01-Jan-25,31-Jan-25,11.44,70.84,313,74,0,0.00,0.00,0,14.30,0,Google,Yes,2,,,At Risk,85,5460,N,4
5KG9-RBD3Y,9186695003,POCH038,voice and data,Infinite Ultimate,prepaid,Teachers,Family & CUG,67.5,35,11-Jun-23,,21,Active,0,62,Male,Medium,College,Married,New York,Senior,N,2,01-Jan-25,31-Jan-25,36.84,131.02,626,112,80,1.37,6.00,16,31.70,0,Google,No,1,,,Not Churned,29,4321,N,4
1UN4-7NUNA,9103108552,POCH041,voice and data,Infinite Ultimate,prepaid,First responders,Individual,80,35,02-Jan-22,04-Jan-25,36,Inactive,2,50,Female,High,College,Family,Las Vegas,Middle Aged,Y,4,01-Jan-25,31-Jan-25,18.22,95.91,662,154,0,0.00,0.00,0,14.40,0,Youtube,No,9,Customer Service,Multiple unresolved complaints and poor customer service,Churned,85,11019,N,2
