account_id,msisdn,churn_status,profile_type,insight
2MEF-9TK4D,9187638453,Churned,Network Quality,"**Network Quality Churn Insight:** This high-value customer ($9329 CLTV) churned despite subscribing to Operator B (Champion)'s premium ""Infinite Ultimate"" plan due to network issues in Rural Texas. Their extremely high data usage (117.51GB download) and significant OTT consumption (24.96GB) suggests streaming and connectivity problems in their area. They likely switched to Operator T's ""Go5G Next"" which offers better network coverage in rural areas."
TO7S-QCT9B,9106911482,Churned,Network Quality,"**Network Quality Churn Insight:** This high-value customer ($8243 CLTV) churned despite subscribing to Operator B (Champion)'s premium ""Infinite Plus"" plan due to network issues in Rural California. Their extremely high data usage (133.77GB download) and significant OTT consumption (20.41GB) suggests streaming and connectivity problems in their area. They likely switched to Operator T's ""Go5G Next"" which offers better network coverage in rural areas."
YNMC-NFTN7,9141844779,At Risk,At Risk,"**At-Risk Customer Insight:** This medium-value customer ($4953 CLTV) shows moderate churn risk (Score: 69) despite having no immediate issues. The moderate satisfaction score (4/5) and average complaints (3) indicate potential dissatisfaction with value received for the $70 price point for Operator B (Champion)'s ""Infinite Plus"" plan. Operator A's ""Operator A Unlimited 
Starter® SL"" offers $35.00 monthly savings with comparable features, making this customer vulnerable to targeted competitor offers."
DTA6-RWXQ8,9101077095,At Risk,At Risk,"**At-Risk Customer Insight:** This medium-value customer ($5608 CLTV) shows moderate churn risk (Score: 71) despite having no immediate issues. The moderate satisfaction score (4/5) and average complaints (1) indicate potential dissatisfaction with value received for the $50 price point for Operator B (Champion)'s ""Infinite Ultimate"" plan. Operator A's ""Operator A Unlimited 
Starter® SL"" offers $30.00 monthly savings with comparable features, making this customer vulnerable to targeted competitor offers."
HD48-FYYOG,9186192038,At Risk,At Risk,"**At-Risk Customer Insight:** This medium-value customer ($4618 CLTV) shows moderate churn risk (Score: 82) despite having no immediate issues. The moderate satisfaction score (2/5) and average complaints (1) indicate potential dissatisfaction with value received for the $50 price point for Operator B (Champion)'s ""Infinite Ultimate"" plan. Operator A's ""Operator A Unlimited 
Starter® SL"" offers $30.00 monthly savings with comparable features, making this customer vulnerable to targeted competitor offers."
681J-LDTTC,9197769091,Not Churned,Loyal Customer,"**Loyal Customer Insight:** This high-value family & cug plan customer ($9798 CLTV) shows strong loyalty indicators with excellent satisfaction (4/5) and minimal complaints (0) despite heavy usage across all services. They fully utilize the premium features of Operator B (Champion)'s ""Infinite Ultimate"" plan including high data consumption (169.40GB), international usage, and extensive OTT streaming (23.91GB). Our analysis indicates they value the optimum combination of price and features in our 'Best Value' plan, which competitors cannot easily match."
W0YP-8MQI8,9158930987,Not Churned,Loyal Customer,"**Loyal Customer Insight:** This high-value family & cug plan customer ($7930 CLTV) shows strong loyalty indicators with excellent satisfaction (5/5) and minimal complaints (1) despite heavy usage across all services. They fully utilize the premium features of Operator B (Champion)'s ""Infinite Ultimate"" plan including high data consumption (173.73GB), international usage, and extensive OTT streaming (22.13GB). Our analysis indicates they value the optimum combination of price and features in our 'Best Value' plan, which competitors cannot easily match."
77PQ-AT80A,9182737980,Not Churned,Loyal Customer,"**Loyal Customer Insight:** This high-value family & cug plan customer ($5229 CLTV) shows strong loyalty indicators with excellent satisfaction (4/5) and minimal complaints (1) despite heavy usage across all services. They fully utilize the premium features of Operator B (Champion)'s ""Infinite Ultimate"" plan including high data consumption (188.52GB), international usage, and extensive OTT streaming (39.11GB). Our analysis indicates they value the optimum combination of price and features in our 'Best Value' plan, which competitors cannot easily match."
CQ6V-9AAYH,9170595360,Not Churned,Loyal Customer,"**Loyal Customer Insight:** This high-value family & cug plan customer ($7718 CLTV) shows strong loyalty indicators with excellent satisfaction (4/5) and minimal complaints (1) despite heavy usage across all services. They fully utilize the premium features of Operator B (Champion)'s ""Infinite Ultimate"" plan including high data consumption (147.38GB), international usage, and extensive OTT streaming (25.40GB). Our analysis indicates they value the optimum combination of price and features in our 'Best Value' plan, which competitors cannot easily match."
34PB-D1XMB,9170325213,Churned,Network Quality,"**Network Quality Churn Insight:** This high-value customer ($3948 CLTV) churned despite subscribing to Operator B (Champion)'s premium ""Infinite Plus"" plan due to network issues in Rural California. Their extremely high data usage (102.09GB download) and significant OTT consumption (16.59GB) suggests streaming and connectivity problems in their area. They likely switched to Operator T's ""Go5G Next"" which offers better network coverage in rural areas."
LW47-PRU9G,9195533532,Not Churned,Loyal Customer,"**Loyal Customer Insight:** This high-value family & cug plan customer ($5101 CLTV) shows strong loyalty indicators with excellent satisfaction (5/5) and minimal complaints (1) despite heavy usage across all services. They fully utilize the premium features of Operator B (Champion)'s ""Infinite Ultimate"" plan including high data consumption (90.51GB), international usage, and extensive OTT streaming (24.07GB). Our analysis indicates they value the optimum combination of price and features in our 'Best Value' plan, which competitors cannot easily match."
OGCO-FZM68,9117747988,Churned,Network Quality,"**Network Quality Churn Insight:** This high-value customer ($3880 CLTV) churned despite subscribing to Operator B (Champion)'s premium ""Infinite Ultimate"" plan due to network issues in Rural California. Their extremely high data usage (115.20GB download) and significant OTT consumption (23.91GB) suggests streaming and connectivity problems in their area. They likely switched to Operator T's ""Go5G Next"" which offers better network coverage in rural areas."
VQ7J-2D8TR,9151663603,Not Churned,Loyal Customer,"**Loyal Customer Insight:** This high-value family & cug plan customer ($8679 CLTV) shows strong loyalty indicators with excellent satisfaction (5/5) and minimal complaints (0) despite heavy usage across all services. They fully utilize the premium features of Operator B (Champion)'s ""Infinite Ultimate"" plan including high data consumption (137.15GB), international usage, and extensive OTT streaming (31.82GB). Our analysis indicates they value the optimum combination of price and features in our 'Best Value' plan, which competitors cannot easily match."
DJXZ-V000I,9188666562,Churned,Customer Service,"**Customer Service Churn Insight:** This customer churned primarily due to service quality issues, evidenced by the extremely low satisfaction score (2/5) and high number of complaints (8) over a 21-month relationship. Despite subscribing to Operator B (Champion)'s premium ""Infinite Plus"" plan, they likely switched to Operator T's ""Go5G Plus"" which offers better customer service."
QT9Q-WAZSA,9136567447,At Risk,At Risk,"**At-Risk Customer Insight:** This medium-value customer ($3889 CLTV) shows moderate churn risk (Score: 74) despite having no immediate issues. The moderate satisfaction score (2/5) and average complaints (3) indicate potential dissatisfaction with value received for the $50 price point for Operator B (Champion)'s ""Infinite Ultimate"" plan. Operator A's ""Operator A Unlimited 
Starter® SL"" offers $30.00 monthly savings with comparable features, making this customer vulnerable to targeted competitor offers."
FX3S-X3IFA,9130419497,Churned,Feature Deficiency,"**Feature Deficiency Churn Insight:** Customer churned from Operator B (Champion)'s ""5GB Plan"" Individual plan due to feature limitations despite acceptable satisfaction score (3/5). Analysis shows heavy international usage (82 minutes, 7.90GB total international data) and high OTT consumption (11.24GB), suggesting they switched to Operator T's ""Go5G Plus Military"" which offers better streaming quality (4K UHD)."
SK71-WJVPC,9178353351,At Risk,At Risk,"**At-Risk Customer Insight:** This medium-value customer ($5742 CLTV) shows moderate churn risk (Score: 65) despite having no immediate issues. The moderate satisfaction score (3/5) and average complaints (3) indicate potential dissatisfaction with value received for the $50 price point for Operator B (Champion)'s ""Infinite Ultimate"" plan. Operator A's ""Operator A Unlimited 
Starter® SL"" offers $30.00 monthly savings with comparable features, making this customer vulnerable to targeted competitor offers."
H5Y5-GPNWO,9150633959,Churned,Feature Deficiency,"**Feature Deficiency Churn Insight:** Customer churned from Operator B (Champion)'s ""5GB Plan"" Individual plan due to feature limitations despite acceptable satisfaction score (2/5). Analysis shows heavy international usage (33 minutes, 5.03GB total international data) and high OTT consumption (15.49GB), suggesting they switched to Operator T's ""Go5G Plus Military"" which offers better streaming quality (4K UHD)."
ND3S-WJQ9E,9172913386,Not Churned,Loyal Customer,"**Loyal Customer Insight:** This high-value family & cug plan customer ($4510 CLTV) shows strong loyalty indicators with excellent satisfaction (4/5) and minimal complaints (0) despite heavy usage across all services. They fully utilize the premium features of Operator B (Champion)'s ""Infinite Ultimate"" plan including high data consumption (197.05GB), international usage, and extensive OTT streaming (24.77GB). Our analysis indicates they value the optimum combination of price and features in our 'Best Value' plan, which competitors cannot easily match."
YKX8-9USJ2,9193201026,Not Churned,Loyal Customer,"**Loyal Customer Insight:** This high-value family & cug plan customer ($10579 CLTV) shows strong loyalty indicators with excellent satisfaction (4/5) and minimal complaints (0) despite heavy usage across all services. They fully utilize the premium features of Operator B (Champion)'s ""Infinite Ultimate"" plan including high data consumption (118.44GB), international usage, and extensive OTT streaming (26.67GB). Our analysis indicates they value the optimum combination of price and features in our 'Best Value' plan, which competitors cannot easily match."
