Customer Billing Account.CustomerBillingAccount.ID,Digital Identity.NetworkCredential.ID (MSISDN),Plan ID,productOffering.planType,Customer Plan Name,productOffering.businessType,productOffering.market segment,productOffering.customerType,Price,Activation Fee,Customer Subscription Start Date,Customer subscription end date,Length of customer relationship (In Months),Subscription Status,Time Since last purchase or engagement (In Months),Party.Party Demographic.PartyDemographicValue.value(Age),Party.Individual.gender,Party.Party Demographic.PartyDemographicValue.value(Income Level),Party.Party Demographic.PartyDemographicValue.value(Education),Individual.maritalStatus (Family Structure),Location.Geographic Place.GeographicState.name,Age Group,VIP Group,No Of Lines,Usage From Period,Usage To Period,Product.Networkproduct.ConsumptionSummary.value (Data Upload (In GB)),Product.Networkproduct.ConsumptionSummary.value (Data Download (In GB)),Product.Networkproduct.ConsumptionSummary.value Voice (in Minutes),Product.Networkproduct.ConsumptionSummary.value (SMS (In Numbers)),Product.Networkproduct.ConsumptionSummary.value (International Roaming Voice (In Minutes),Product.Networkproduct.ConsumptionSummary.value (International Roaming Data Upload (In GB)),Product.Networkproduct.ConsumptionSummary.value (International Romaing Data Download (In GB)),Product.Networkproduct.ConsumptionSummary.value (International Romaing SMS),Product.Networkproduct.ConsumptionSummary.value (Consumed OTT usage (In GB)),Product.Networkproduct.ConsumptionSummary.value (Cloud Storage),"Rating Group (Google, Youtube)",At Risk Customer(Based on usage or behaviour patterns),Number of Compaints Raised,Churn Category,Reason Of Churn,Churn Status,Churn Score,CLTV,Contract,Satisfaction Score (Out of 5)
O5Y6-5BK84,9199486564,POCH015,voice and data,Infinite Plus,prepaid,Teachers,Individual,70,35,25-Mar-23,15-Jul-24,15,Inactive,8,20,Male,Medium,College,Single,Los Angeles,Young,N,1,01-Jan-25,31-Jan-25,8.15,47.83,81,49,0,0.00,0.00,0,0.98,0,Youtube,No,2,Price Sensitive,Price sensitivity,Churned,84,3608,N,1
1HR1-1E3TM,9169764248,POCH045,voice and data,5GB Plan,prepaid,General,Individual,40,35,26-Aug-22,25-Sep-24,25,Inactive,6,28,Female,Medium,Professional,Married,Dallas,Young,N,1,01-Jan-25,31-Jan-25,23.25,59.76,355,67,94,0.72,7.41,35,16.12,0,Youtube,No,4,Feature Deficiency,Competitor offered better streaming quality and international options,Churned,70,5410,N,3
A85R-NQSH6,9172970985,POCH035,voice and data,Infinite Ultimate,prepaid,Military and veterans,Family & CUG,56.67,35,22-Sep-22,,30,Active,0,29,Female,Medium,College,Single,Dallas,Young,N,2,01-Jan-25,31-Jan-25,11.96,99.22,332,78,0,0.00,0.00,0,14.34,0,Google,Yes,1,,,At Risk,78,4917,N,2
QH6K-JGRCD,9133672705,POCH015,voice and data,Infinite Plus,prepaid,Teachers,Individual,70,35,11-May-22,,35,Active,0,40,Male,Medium,College,Married,Las Vegas,Middle Aged,N,2,01-Jan-25,31-Jan-25,16.36,95.18,369,48,0,0.00,0.00,0,22.37,0,Youtube,Yes,3,,,At Risk,72,4113,N,3
WZIH-BHYTO,9155601665,POCH012,voice and data,Infinite Plus,prepaid,Military and veterans,Family & CUG,57.5,35,19-Apr-22,,35,Active,0,38,Female,Medium,Professional,Single,Dallas,Middle Aged,N,4,01-Jan-25,31-Jan-25,12.53,55.82,315,43,0,0.00,0.00,0,18.68,0,Google,Yes,3,,,At Risk,63,5003,N,2
ABUC-9ZR5E,9183024919,POCH038,voice and data,Infinite Ultimate,prepaid,Teachers,Family & CUG,67.5,35,29-Jan-22,,38,Active,0,60,Male,High,Professional,Married,New York,Senior,Y,2,01-Jan-25,31-Jan-25,24.44,177.39,596,63,40,0.64,6.93,27,39.94,0,Youtube,No,1,,,Not Churned,21,11146,N,5
Z104-C2IMH,9155070150,POCH027,voice and data,Infinite Ultimate,prepaid,Nurses,Individual,80,35,30-Apr-23,,23,Active,0,38,Female,Medium,Professional,Family,Los Angeles,Middle Aged,N,2,01-Jan-25,31-Jan-25,25.06,178.97,524,149,40,0.49,1.36,22,30.90,0,Youtube,No,0,,,Not Churned,25,5742,N,4
1QEI-JJK0B,9178954565,POCH027,voice and data,Infinite Ultimate,prepaid,Nurses,Individual,80,35,15-Oct-22,,29,Active,0,39,Male,High,Professional,Married,New York,Middle Aged,Y,1,01-Jan-25,31-Jan-25,15.64,153.16,415,56,57,1.31,2.35,12,35.20,0,Google,No,0,,,Not Churned,23,7152,N,4
I2GN-WH96X,9135801851,POCH005,voice and data,Infinite Plus,prepaid,Nurses,Individual,70,35,15-Sep-23,04-Jan-25,15,Inactive,2,41,Male,Medium,Professional,Married,Dallas,Middle Aged,N,1,01-Jan-25,31-Jan-25,19.12,49.09,466,131,0,0.00,0.00,0,13.75,0,Google,No,6,Customer Service,Multiple unresolved complaints and poor customer service,Churned,74,5871,N,1
EJXQ-SZI0L,9165369279,POCH006,voice and data,Infinite Plus,prepaid,Nurses,Family & CUG,57.5,35,11-Oct-22,,29,Active,0,37,Female,Medium,Professional,Married,Dallas,Middle Aged,N,2,01-Jan-25,31-Jan-25,10.52,78.18,298,38,0,0.00,0.00,0,14.28,0,Google,Yes,2,,,At Risk,70,4589,N,3
CK15-J7X7U,9179411890,POCH029,voice and data,Infinite Ultimate,prepaid,Nurses,Family & CUG,56.67,35,24-Jan-23,,26,Active,0,55,Female,Medium,College,Married,New York,Senior,N,4,01-Jan-25,31-Jan-25,29.54,124.48,418,177,41,0.44,5.01,15,19.54,0,Youtube,No,1,,,Not Churned,5,5201,N,4
97HV-CKVDL,9132969195,POCH026,voice and data,Infinite Ultimate,prepaid,General,Family & CUG,55,35,11-Aug-23,,19,Active,0,46,Female,Medium,College,Married,New York,Middle Aged,N,1,01-Jan-25,31-Jan-25,19.08,139.18,607,197,92,0.44,5.20,26,29.63,0,Youtube,No,1,,,Not Churned,15,4754,N,5
2EQW-7YEHZ,9196516253,POCH043,voice and data,Infinite Ultimate,prepaid,First responders,Family & CUG,56.67,35,05-Jan-22,02-Jun-24,29,Inactive,9,34,Female,Medium,College,Married,Dallas,Young,N,3,01-Jan-25,31-Jan-25,9.28,27.66,134,43,0,0.00,0.00,0,1.69,0,Youtube,No,5,Price Sensitive,Price sensitivity,Churned,87,4441,N,3
VO4M-XD07I,9187805613,POCH029,voice and data,Infinite Ultimate,prepaid,Nurses,Family & CUG,56.67,35,30-Jan-22,23-Jun-24,29,Inactive,9,38,Female,High,Professional,Family,Los Angeles,Middle Aged,Y,2,01-Jan-25,31-Jan-25,18.65,54.79,672,195,0,0.00,0.00,0,17.83,0,Google,No,6,Customer Service,Multiple unresolved complaints and poor customer service,Churned,90,7187,N,1
N6SY-5YCW6,9152463861,POCH045,voice and data,5GB Plan,prepaid,General,Individual,40,35,30-Jun-22,21-Jul-24,25,Inactive,8,42,Male,Medium,Professional,Married,New York,Middle Aged,N,2,01-Jan-25,31-Jan-25,16.67,117.80,230,83,59,0.97,7.72,43,18.26,0,Youtube,No,4,Feature Deficiency,Competitor offered better streaming quality and international options,Churned,77,3951,N,3
XL2Q-AAZ5Y,9176282176,POCH001,voice and data,Infinite Plus,prepaid,General,Individual,80,35,18-Aug-23,24-Jan-25,17,Inactive,2,34,Female,High,Professional,Family,Las Vegas,Young,Y,3,01-Jan-25,31-Jan-25,12.01,49.95,728,111,0,0.00,0.00,0,6.91,0,Youtube,No,5,Customer Service,Multiple unresolved complaints and poor customer service,Churned,72,10978,N,1
M44F-R7IDH,9177801235,POCH028,voice and data,Infinite Ultimate,prepaid,Nurses,Family & CUG,67.5,35,21-May-23,09-Nov-24,17,Inactive,4,41,Male,Medium,Professional,Family,Las Vegas,Middle Aged,N,2,01-Jan-25,31-Jan-25,12.06,85.42,442,157,0,0.00,0.00,0,19.10,0,Youtube,No,8,Customer Service,Multiple unresolved complaints and poor customer service,Churned,75,5068,N,2
UJOL-SLJ61,9122860075,POCH031,voice and data,Infinite Ultimate,prepaid,Students,Individual,80,35,31-May-23,,22,Active,0,52,Female,Medium,College,Married,Los Angeles,Middle Aged,N,2,01-Jan-25,31-Jan-25,18.10,133.64,607,92,54,1.54,6.52,39,17.33,0,Google,No,1,,,Not Churned,30,4127,N,5
JGAT-7HDEU,9167856483,POCH025,voice and data,Infinite Ultimate,prepaid,General,Family & CUG,65,35,02-Jan-23,,27,Active,0,40,Female,High,Professional,Family,Los Angeles,Middle Aged,Y,3,01-Jan-25,31-Jan-25,21.35,166.29,411,151,55,1.43,6.86,39,15.20,0,Youtube,No,1,,,Not Churned,21,6726,N,4
Z3HA-XXMMB,9195338231,POCH001,voice and data,Infinite Plus,prepaid,General,Individual,80,35,30-May-22,16-Aug-24,26,Inactive,7,21,Male,Low,College,Single,Dallas,Young,N,1,01-Jan-25,31-Jan-25,5.19,22.33,149,12,0,0.00,0.00,0,3.17,0,Google,No,6,Price Sensitive,Price sensitivity,Churned,96,2319,N,1
