account_id,msisdn,churn_status,profile_type,insight
O40K-QIOEO,9197342997,Churned,Feature Deficiency,"**Feature Deficiency Churn Insight:** Customer churned from Operator B (Champion)'s ""5GB Plan"" Individual plan due to feature limitations despite acceptable satisfaction score (2/5). Analysis shows heavy international usage (69 minutes, 6.14GB total international data) and high OTT consumption (24.07GB), suggesting they switched to Operator T's ""Go5G Plus 55"" plan which offers better international coverage and streaming quality."
CIFD-MC4ZV,9106860791,At Risk,At Risk,"**At-Risk Customer Insight:** This medium-value customer ($4383 CLTV) shows moderate churn risk (Score: 77) despite having no immediate issues. The moderate satisfaction score (3/5) and average complaints (1) indicate potential dissatisfaction with value received for the $40/line price point for Operator B (Champion)'s ""Infinite Plus"" plan. Competitor Operator T offers ""Go5G Military"" plan with better military discounts at $30, making this customer vulnerable to targeted competitor offers."
VGBM-XYC6S,9196259458,Churned,Feature Deficiency,"**Feature Deficiency Churn Insight:** Customer churned from Operator B (Champion)'s ""Infinite Plus"" Family & CUG plan due to feature limitations despite acceptable satisfaction score (2/5). Analysis shows heavy international usage (50 minutes, 2.20GB total international data) and high OTT consumption (18.56GB), suggesting they switched to Operator T's ""Go5G Plus 55"" plan which offers better international coverage and streaming quality."
KUNT-EIB32,9132902827,Churned,Network Quality,"**Network Quality Churn Insight:** This high-value customer ($6655 CLTV) churned despite subscribing to Operator B (Champion)'s premium ""Infinite Plus"" plan due to network issues in Rural California. Their extremely high data usage (101.50GB download) and significant OTT consumption (29.62GB) suggests streaming and connectivity problems in their area. They likely switched to Operator T's ""Operator T 5G unlimited"" plan, which has better rural coverage."
9TE9-79Z1D,9152363130,Churned,Network Quality,"**Network Quality Churn Insight:** This high-value customer ($3886 CLTV) churned despite subscribing to Operator B (Champion)'s premium ""Infinite Ultimate"" plan due to network issues in Rural Texas. Their extremely high data usage (98.00GB download) and significant OTT consumption (18.97GB) suggests streaming and connectivity problems in their area. They likely switched to Operator T's ""Operator T 5G unlimited"" plan, which has better rural coverage."
35SQ-8FFUT,9121301921,Not Churned,Loyal Customer,"**Loyal Customer Insight:** This high-value individual plan customer ($7962 CLTV) shows strong loyalty indicators with excellent satisfaction (5/5) and minimal complaints (0) despite heavy usage across all services. They fully utilize the premium features of Operator B (Champion)'s ""5GB Plan"" plan including high data consumption (113.24GB), international usage, and extensive OTT streaming (20.72GB), justifying the premium price point. They have not been tempted by Operator A or Operator T's competing family plans."
1F6G-85KJP,9176187233,At Risk,At Risk,"**At-Risk Customer Insight:** This medium-value customer ($5152 CLTV) shows moderate churn risk (Score: 82) despite having no immediate issues. The moderate satisfaction score (2/5) and average complaints (1) indicate potential dissatisfaction with value received for the $90 price point for Operator B (Champion)'s ""Infinite Ultimate"" plan. Competitor Operator T offers ""Go5G Military"" plan with better military discounts at $30, making this customer vulnerable to targeted competitor offers."
EJ93-9PAOX,9108222625,Churned,Customer Service,"**Customer Service Churn Insight:** This customer churned primarily due to service quality issues, evidenced by the extremely low satisfaction score (1/5) and high number of complaints (5) over a 23-month relationship. Despite subscribing to Operator B (Champion)'s premium ""Infinite Ultimate"" plan, they likely switched to Operator T's ""Go5G Military"" plan which offers dedicated customer care and comparable features."
M0CN-XO3P8,9120532686,Not Churned,Loyal Customer,"**Loyal Customer Insight:** This high-value individual plan customer ($8659 CLTV) shows strong loyalty indicators with excellent satisfaction (5/5) and minimal complaints (0) despite heavy usage across all services. They fully utilize the premium features of Operator B (Champion)'s ""Infinite Plus"" plan including high data consumption (147.75GB), international usage, and extensive OTT streaming (31.35GB), justifying the premium price point. They have not been tempted by Operator A or Operator T's competing family plans."
ZT59-36AZB,9149715569,Not Churned,Loyal Customer,"**Loyal Customer Insight:** This high-value family & cug plan customer ($3411 CLTV) shows strong loyalty indicators with excellent satisfaction (4/5) and minimal complaints (1) despite heavy usage across all services. They fully utilize the premium features of Operator B (Champion)'s ""Infinite Plus"" plan including high data consumption (85.76GB), international usage, and extensive OTT streaming (28.38GB), justifying the premium price point. They have not been tempted by Operator A or Operator T's competing family plans."
