Customer Billing Account.CustomerBillingAccount.ID,Digital Identity.NetworkCredential.ID (MSISDN),Plan ID,productOffering.planType,Customer Plan Name,productOffering.businessType,productOffering.market segment,productOffering.customerType,Price,Activation Fee,Customer Subscription Start Date,Customer subscription end date,Length of customer relationship (In Months),Subscription Status,Time Since last purchase or engagement (In Months),Party.Party Demographic.PartyDemographicValue.value(Age),Party.Individual.gender,Party.Party Demographic.PartyDemographicValue.value(Income Level),Party.Party Demographic.PartyDemographicValue.value(Education),Individual.maritalStatus (Family Structure),Location.Geographic Place.GeographicState.name,Age Group,VIP Group,No Of Lines,Usage From Period,Usage To Period,Product.Networkproduct.ConsumptionSummary.value (Data Upload (In GB)),Product.Networkproduct.ConsumptionSummary.value (Data Download (In GB)),Product.Networkproduct.ConsumptionSummary.value Voice (in Minutes),Product.Networkproduct.ConsumptionSummary.value (SMS (In Numbers)),Product.Networkproduct.ConsumptionSummary.value (International Roaming Voice (In Minutes),Product.Networkproduct.ConsumptionSummary.value (International Roaming Data Upload (In GB)),Product.Networkproduct.ConsumptionSummary.value (International Romaing Data Download (In GB)),Product.Networkproduct.ConsumptionSummary.value (International Romaing SMS),Product.Networkproduct.ConsumptionSummary.value (Consumed OTT usage (In GB)),Product.Networkproduct.ConsumptionSummary.value (Cloud Storage),"Rating Group (Google, Youtube)",At Risk Customer(Based on usage or behaviour patterns),Number of Compaints Raised,Churn Category,Reason Of Churn,Churn Status,Churn Score,CLTV,Contract,Satisfaction Score (Out of 5)
NRWZ-2F7ET,9117440849,POCH045,voice and data,5GB Plan,prepaid,General,Individual,40,35,22-May-22,23-Jul-24,26,Inactive,8,33,Female,Low,College,Single,Los Angeles,Young,N,1,01-Jan-25,31-Jan-25,3.90,21.49,135,17,0,0.00,0.00,0,0.55,0,Youtube,No,4,Price Sensitive,Price sensitivity,Churned,95,1364,N,2
Y3D3-GJ6S9,9108562524,POCH030,voice and data,Infinite Ultimate,prepaid,Nurses,Family & CUG,50/line,35,20-Aug-23,13-Oct-24,14,Inactive,5,48,Female,High,College,Family,Rural Texas,Middle Aged,Y,4,01-Jan-25,31-Jan-25,28.64,125.38,206,35,0,0.00,0.00,0,23.62,0,Youtube,No,3,Network Quality,Network coverage and speed issues in their location,Churned,75,9379,N,2
OPCY-N8J5M,9186778875,POCH030,voice and data,Infinite Ultimate,prepaid,Nurses,Family & CUG,50/line,35,23-Nov-22,,28,Active,0,35,Female,Medium,College,Married,Dallas,Middle Aged,N,3,01-Jan-25,31-Jan-25,17.35,57.72,247,48,0,0.00,0.00,0,24.06,0,Google,Yes,1,,,At Risk,81,4779,N,3
FUG5-I1OT7,9121660177,POCH011,voice and data,Infinite Plus,prepaid,Military and veterans,Individual,70,35,26-Jun-22,,33,Active,0,30,Female,Medium,College,Single,Las Vegas,Young,N,1,01-Jan-25,31-Jan-25,15.68,65.15,219,60,0,0.00,0.00,0,17.15,0,Google,Yes,3,,,At Risk,72,5141,N,3
1H4G-BT0JB,9195841320,POCH023,voice and data,Infinite Ultimate,prepaid,General,Individual,90,35,28-Nov-22,10-Jan-25,25,Inactive,2,38,Female,Medium,College,Family,Dallas,Middle Aged,N,4,01-Jan-25,31-Jan-25,18.43,60.58,678,199,0,0.00,0.00,0,14.18,0,Youtube,No,8,Customer Service,Multiple unresolved complaints and poor customer service,Churned,81,5727,N,1
XM63-CTZFT,9109651687,POCH031,voice and data,Infinite Ultimate,prepaid,Students,Individual,80,35,10-Nov-23,,16,Active,0,47,Male,High,Professional,Married,New York,Middle Aged,Y,2,01-Jan-25,31-Jan-25,22.86,184.43,541,126,71,1.37,5.69,15,21.44,0,Google,No,0,,,Not Churned,27,10553,N,5
O250-A8U33,9123645449,POCH011,voice and data,Infinite Plus,prepaid,Military and veterans,Individual,70,35,05-Apr-22,30-Oct-24,31,Inactive,4,25,Female,High,College,Married,Dallas,Young,Y,2,01-Jan-25,31-Jan-25,12.68,69.40,351,30,31,1.29,5.16,37,20.80,0,Google,No,2,Feature Deficiency,Competitor offered better streaming quality and international options,Churned,78,11232,N,2
Q2FS-O7SZQ,9146855621,POCH011,voice and data,Infinite Plus,prepaid,Military and veterans,Individual,70,35,02-Jun-23,29-Sep-24,16,Inactive,6,26,Male,Medium,High School,Single,Dallas,Young,N,3,01-Jan-25,31-Jan-25,4.68,45.04,114,41,0,0.00,0.00,0,1.74,0,Google,No,5,Price Sensitive,Price sensitivity,Churned,88,4622,N,3
5ASV-9MA2U,9132342655,POCH008,voice and data,Infinite Plus,prepaid,Nurses,Family & CUG,40/line,35,09-Aug-23,26-Aug-24,12,Inactive,7,59,Female,Medium,College,Family,Dallas,Senior,N,2,01-Jan-25,31-Jan-25,18.89,79.34,400,79,0,0.00,0.00,0,5.01,0,Google,No,10,Customer Service,Multiple unresolved complaints and poor customer service,Churned,82,4231,N,2
6CA8-8EEN4,9101095012,POCH011,voice and data,Infinite Plus,prepaid,Military and veterans,Individual,70,35,31-Dec-22,11-Oct-24,21,Inactive,5,34,Male,High,Professional,Married,New York,Young,Y,1,01-Jan-25,31-Jan-25,19.36,106.93,315,31,62,1.80,1.11,22,20.23,0,Google,No,2,Feature Deficiency,Competitor offered better streaming quality and international options,Churned,70,8985,N,3
