Customer Billing Account.CustomerBillingAccount.ID,Digital Identity.NetworkCredential.ID (MSISDN),Plan ID,productOffering.planType,Customer Plan Name,productOffering.businessType,productOffering.market segment,productOffering.customerType,Price,Activation Fee,Customer Subscription Start Date,Customer subscription end date,Length of customer relationship (In Months),Subscription Status,Time Since last purchase or engagement (In Months),Party.Party Demographic.PartyDemographicValue.value(Age),Party.Individual.gender,Party.Party Demographic.PartyDemographicValue.value(Income Level),Party.Party Demographic.PartyDemographicValue.value(Education),Individual.maritalStatus (Family Structure),Location.Geographic Place.GeographicState.name,Age Group,VIP Group,No Of Lines,Usage From Period,Usage To Period,Product.Networkproduct.ConsumptionSummary.value (Data Upload (In GB)),Product.Networkproduct.ConsumptionSummary.value (Data Download (In GB)),Product.Networkproduct.ConsumptionSummary.value Voice (in Minutes),Product.Networkproduct.ConsumptionSummary.value (SMS (In Numbers)),Product.Networkproduct.ConsumptionSummary.value (International Roaming Voice (In Minutes),Product.Networkproduct.ConsumptionSummary.value (International Roaming Data Upload (In GB)),Product.Networkproduct.ConsumptionSummary.value (International Romaing Data Download (In GB)),Product.Networkproduct.ConsumptionSummary.value (International Romaing SMS),Product.Networkproduct.ConsumptionSummary.value (Consumed OTT usage (In GB)),Product.Networkproduct.ConsumptionSummary.value (Cloud Storage),"Rating Group (Google, Youtube)",At Risk Customer(Based on usage or behaviour patterns),Number of Compaints Raised,Churn Category,Reason Of Churn,Churn Status,Churn Score,CLTV,Contract,Satisfaction Score (Out of 5)
HK48-O71FJ,9156679816,POCH003,voice and data,Infinite Plus,prepaid,General,Family & CUG,55,35,14-Oct-23,,17,Active,0,33,Female,Medium,Professional,Single,Dallas,Young,N,1,01-Jan-25,31-Jan-25,10.71,93.38,335,79,0,0.00,0.00,0,19.20,0,Google,Yes,3,,,At Risk,66,4541,N,3
GR3R-KHTKP,9165941748,POCH032,voice and data,Infinite Ultimate,prepaid,Students,Family & CUG,67.5,35,19-Jan-22,,38,Active,0,27,Male,Medium,Professional,Single,Las Vegas,Young,N,3,01-Jan-25,31-Jan-25,11.81,75.66,211,63,0,0.00,0.00,0,19.66,0,Youtube,Yes,3,,,At Risk,67,4192,N,4
TD08-WXS0G,9131258398,POCH041,voice and data,Infinite Ultimate,prepaid,First responders,Individual,80,35,18-May-23,,22,Active,0,65,Male,High,College,Married,Los Angeles,Senior,Y,3,01-Jan-25,31-Jan-25,15.00,115.67,513,191,69,0.62,5.00,30,33.16,0,Google,No,0,,,Not Churned,18,9634,N,5
I9D4-6CKH7,9199614654,POCH026,voice and data,Infinite Ultimate,prepaid,General,Family & CUG,55,35,16-Sep-23,,18,Active,0,62,Male,Medium,College,Family,Los Angeles,Senior,N,3,01-Jan-25,31-Jan-25,17.08,111.84,506,180,87,1.14,4.12,19,27.73,0,Youtube,No,1,,,Not Churned,9,5898,N,4
ETYV-Q3VJQ,9197639765,POCH042,voice and data,Infinite Ultimate,prepaid,First responders,Family & CUG,67.5,35,29-Jul-22,,32,Active,0,52,Male,High,Professional,Family,Los Angeles,Middle Aged,Y,4,01-Jan-25,31-Jan-25,38.66,81.53,533,93,74,1.98,7.36,18,15.11,0,Youtube,No,0,,,Not Churned,26,8011,N,4
ABED-MN1BH,9153252957,POCH032,voice and data,Infinite Ultimate,prepaid,Students,Family & CUG,67.5,35,13-May-22,10-Jan-25,32,Inactive,2,42,Male,Medium,College,Married,Rural California,Middle Aged,N,1,01-Jan-25,31-Jan-25,28.77,105.99,258,69,0,0.00,0.00,0,22.24,0,Youtube,No,6,Network Quality,Network coverage and speed issues in their location,Churned,100,4350,N,3
DFRL-QO48Y,9193983499,POCH034,voice and data,Infinite Ultimate,prepaid,Military and veterans,Family & CUG,67.5,35,07-Aug-22,,32,Active,0,38,Female,Medium,College,Family,New York,Middle Aged,N,1,01-Jan-25,31-Jan-25,19.78,136.56,498,64,69,1.35,4.63,32,34.29,0,Google,No,0,,,Not Churned,14,5610,N,4
FCL3-Y76EL,9175905896,POCH003,voice and data,Infinite Plus,prepaid,General,Family & CUG,55,35,04-Oct-23,28-Jun-24,8,Inactive,9,31,Male,Medium,College,Family,Los Angeles,Young,N,3,01-Jan-25,31-Jan-25,12.13,97.35,770,133,0,0.00,0.00,0,7.62,0,Youtube,No,5,Customer Service,Multiple unresolved complaints and poor customer service,Churned,70,5794,N,2
D3HS-VBP3I,9142706048,POCH038,voice and data,Infinite Ultimate,prepaid,Teachers,Family & CUG,67.5,35,14-Sep-22,,30,Active,0,61,Male,Medium,Professional,Married,Los Angeles,Senior,N,1,01-Jan-25,31-Jan-25,34.72,111.13,471,142,59,0.79,2.15,34,25.33,0,Youtube,No,0,,,Not Churned,11,3498,N,5
H018-AXIDG,9110804229,POCH010,voice and data,Infinite Plus,prepaid,students,Family & CUG,57.5,35,11-May-22,,35,Active,0,38,Male,Medium,College,Single,Las Vegas,Middle Aged,N,2,01-Jan-25,31-Jan-25,17.55,87.40,261,70,0,0.00,0.00,0,22.42,0,Youtube,Yes,1,,,At Risk,75,5320,N,3
795N-JUKOW,9158030581,POCH045,voice and data,5GB Plan,prepaid,General,Individual,40,35,18-Aug-23,12-Dec-24,16,Inactive,3,43,Female,Medium,Professional,Family,New York,Middle Aged,N,4,01-Jan-25,31-Jan-25,10.29,97.98,466,86,26,0.70,1.13,12,24.16,0,Youtube,No,3,Feature Deficiency,Competitor offered better streaming quality and international options,Churned,97,4595,N,3
OJ2A-74NJ0,9184717557,POCH029,voice and data,Infinite Ultimate,prepaid,Nurses,Family & CUG,56.67,35,15-Aug-22,25-Sep-24,25,Inactive,6,50,Male,Medium,College,Married,Las Vegas,Middle Aged,N,1,01-Jan-25,31-Jan-25,16.37,52.02,507,109,0,0.00,0.00,0,11.50,0,Youtube,No,7,Customer Service,Multiple unresolved complaints and poor customer service,Churned,86,3425,N,1
D09W-B09GD,9189495629,POCH041,voice and data,Infinite Ultimate,prepaid,First responders,Individual,80,35,03-Feb-22,,38,Active,0,56,Female,High,College,Married,Los Angeles,Senior,Y,1,01-Jan-25,31-Jan-25,35.50,136.12,303,151,85,1.92,3.42,11,15.55,0,Google,No,0,,,Not Churned,5,6818,N,5
FIEV-5QVW8,9195675848,POCH037,voice and data,Infinite Ultimate,prepaid,Teachers,Individual,80,35,03-Nov-22,,29,Active,0,64,Male,High,Professional,Family,New York,Senior,Y,4,01-Jan-25,31-Jan-25,31.22,144.76,652,120,47,1.08,6.81,27,39.30,0,Google,No,0,,,Not Churned,23,10875,N,4
BZP3-3JDTG,9147148188,POCH038,voice and data,Infinite Ultimate,prepaid,Teachers,Family & CUG,67.5,35,22-Sep-23,,18,Active,0,55,Male,Medium,College,Family,New York,Senior,N,1,01-Jan-25,31-Jan-25,25.53,168.76,499,148,47,1.41,2.87,24,38.86,0,Youtube,No,1,,,Not Churned,29,4568,N,5
PUNY-3OG61,9192465510,POCH042,voice and data,Infinite Ultimate,prepaid,First responders,Family & CUG,67.5,35,01-Dec-23,,16,Active,0,42,Female,High,College,Married,Los Angeles,Middle Aged,Y,3,01-Jan-25,31-Jan-25,35.46,79.93,471,117,96,1.23,6.52,39,23.47,0,Youtube,No,0,,,Not Churned,27,6583,N,4
8Q0W-HLOY1,9139870371,POCH032,voice and data,Infinite Ultimate,prepaid,Students,Family & CUG,67.5,35,29-Jun-22,,33,Active,0,46,Male,Medium,Professional,Family,New York,Middle Aged,N,3,01-Jan-25,31-Jan-25,38.76,198.08,508,175,97,1.99,3.09,21,17.58,0,Youtube,No,1,,,Not Churned,9,4237,N,4
