account_id,msisdn,churn_status,profile_type,insight
ME6T-OSYRR,9196967780,Churned,Feature Deficiency,"**Feature Deficiency Churn Insight:** Customer churned from Operator B (Champion)'s ""5GB Plan"" Individual plan due to feature limitations despite acceptable satisfaction score (2/5). Analysis shows heavy international usage (70 minutes, 6.87GB total international data) and high OTT consumption (24.22GB), suggesting they switched to Operator T's ""Go5G Plus Military"" which offers better streaming quality (4K UHD)."
V3PN-B639T,9102275204,At Risk,At Risk,"**At-Risk Customer Insight:** This medium-value customer ($3299 CLTV) shows moderate churn risk (Score: 60) despite having no immediate issues. The moderate satisfaction score (3/5) and average complaints (3) indicate potential dissatisfaction with value received for the $70 price point for Operator B (Champion)'s ""Infinite Plus"" plan. Operator A's ""Operator A Unlimited 
Starter® SL"" offers $35.00 monthly savings with comparable features, making this customer vulnerable to targeted competitor offers."
2031-IH20W,9116934251,At Risk,At Risk,"**At-Risk Customer Insight:** This medium-value customer ($4966 CLTV) shows moderate churn risk (Score: 61) despite having no immediate issues. The moderate satisfaction score (2/5) and average complaints (1) indicate potential dissatisfaction with value received for the $50 price point for Operator B (Champion)'s ""Infinite Ultimate"" plan. Operator A's ""Operator A Unlimited 
Starter® SL"" offers $30.00 monthly savings with comparable features, making this customer vulnerable to targeted competitor offers."
L3PC-5ZPUR,9115176595,At Risk,At Risk,"**At-Risk Customer Insight:** This medium-value customer ($5165 CLTV) shows moderate churn risk (Score: 80) despite having no immediate issues. The moderate satisfaction score (2/5) and average complaints (1) indicate potential dissatisfaction with value received for the $56.67 price point for Operator B (Champion)'s ""Infinite Ultimate"" plan. Operator A's ""Operator A Unlimited 
Starter® SL"" offers $30.00 monthly savings with comparable features, making this customer vulnerable to targeted competitor offers."
V5TQ-L2ZOG,9171869562,Not Churned,Loyal Customer,"**Loyal Customer Insight:** This high-value family & cug plan customer ($10542 CLTV) shows strong loyalty indicators with excellent satisfaction (4/5) and minimal complaints (1) despite heavy usage across all services. They fully utilize the premium features of Operator B (Champion)'s ""Infinite Ultimate"" plan including high data consumption (96.37GB), international usage, and extensive OTT streaming (16.12GB). Our analysis indicates they value the optimum combination of price and features in our 'Best Value' plan, which competitors cannot easily match."
VF01-7IB4U,9186449530,Not Churned,Loyal Customer,"**Loyal Customer Insight:** This high-value family & cug plan customer ($6550 CLTV) shows strong loyalty indicators with excellent satisfaction (5/5) and minimal complaints (0) despite heavy usage across all services. They fully utilize the premium features of Operator B (Champion)'s ""Infinite Ultimate"" plan including high data consumption (81.48GB), international usage, and extensive OTT streaming (18.76GB). Our analysis indicates they value the optimum combination of price and features in our 'Best Value' plan, which competitors cannot easily match."
T9PE-LX1R0,9146753473,Not Churned,Loyal Customer,"**Loyal Customer Insight:** This high-value family & cug plan customer ($4710 CLTV) shows strong loyalty indicators with excellent satisfaction (5/5) and minimal complaints (0) despite heavy usage across all services. They fully utilize the premium features of Operator B (Champion)'s ""Infinite Ultimate"" plan including high data consumption (137.13GB), international usage, and extensive OTT streaming (39.74GB). Our analysis indicates they value the optimum combination of price and features in our 'Best Value' plan, which competitors cannot easily match."
D8SW-2EXO7,9187809823,Not Churned,Loyal Customer,"**Loyal Customer Insight:** This high-value individual plan customer ($4288 CLTV) shows strong loyalty indicators with excellent satisfaction (5/5) and minimal complaints (0) despite heavy usage across all services. They fully utilize the premium features of Operator B (Champion)'s ""Infinite Ultimate"" plan including high data consumption (128.05GB), international usage, and extensive OTT streaming (17.39GB). Our analysis indicates they value the optimum combination of price and features in our 'Best Value' plan, which competitors cannot easily match."
16YN-B4I0U,9178875245,At Risk,At Risk,"**At-Risk Customer Insight:** This medium-value customer ($5225 CLTV) shows moderate churn risk (Score: 70) despite having no immediate issues. The moderate satisfaction score (3/5) and average complaints (3) indicate potential dissatisfaction with value received for the $57.5 price point for Operator B (Champion)'s ""Infinite Plus"" plan. Operator A's ""Operator A Unlimited 
Starter® SL"" offers $35.00 monthly savings with comparable features, making this customer vulnerable to targeted competitor offers."
XL35-2PSES,9110967594,At Risk,At Risk,"**At-Risk Customer Insight:** This medium-value customer ($5970 CLTV) shows moderate churn risk (Score: 70) despite having no immediate issues. The moderate satisfaction score (4/5) and average complaints (2) indicate potential dissatisfaction with value received for the $56.67 price point for Operator B (Champion)'s ""Infinite Ultimate"" plan. Operator A's ""Operator A Unlimited 
Starter® SL"" offers $30.00 monthly savings with comparable features, making this customer vulnerable to targeted competitor offers."
MI72-QJ71D,9150367289,At Risk,At Risk,"**At-Risk Customer Insight:** This medium-value customer ($3866 CLTV) shows moderate churn risk (Score: 67) despite having no immediate issues. The moderate satisfaction score (3/5) and average complaints (1) indicate potential dissatisfaction with value received for the $67.5 price point for Operator B (Champion)'s ""Infinite Ultimate"" plan. Operator A's ""Operator A Unlimited 
Starter® SL"" offers $30.00 monthly savings with comparable features, making this customer vulnerable to targeted competitor offers."
HD0J-5DUJ2,9179257695,At Risk,At Risk,"**At-Risk Customer Insight:** This medium-value customer ($4478 CLTV) shows moderate churn risk (Score: 70) despite having no immediate issues. The moderate satisfaction score (2/5) and average complaints (3) indicate potential dissatisfaction with value received for the $57.5 price point for Operator B (Champion)'s ""Infinite Plus"" plan. Operator A's ""Operator A Unlimited 
Starter® SL"" offers $35.00 monthly savings with comparable features, making this customer vulnerable to targeted competitor offers."
EU9T-MXLHH,9188760446,Churned,Feature Deficiency,"**Feature Deficiency Churn Insight:** Customer churned from Operator B (Champion)'s ""5GB Plan"" Individual plan due to feature limitations despite acceptable satisfaction score (3/5). Analysis shows heavy international usage (99 minutes, 5.53GB total international data) and high OTT consumption (23.08GB), suggesting they switched to Operator T's ""Go5G Plus Military"" which offers better streaming quality (4K UHD)."
L99E-P8HMQ,9127818489,At Risk,At Risk,"**At-Risk Customer Insight:** This medium-value customer ($5684 CLTV) shows moderate churn risk (Score: 75) despite having no immediate issues. The moderate satisfaction score (4/5) and average complaints (1) indicate potential dissatisfaction with value received for the $57.5 price point for Operator B (Champion)'s ""Infinite Plus"" plan. Operator A's ""Operator A Unlimited 
Starter® SL"" offers $35.00 monthly savings with comparable features, making this customer vulnerable to targeted competitor offers."
NC3P-RTRCT,9153420965,Churned,Network Quality,"**Network Quality Churn Insight:** This high-value customer ($6662 CLTV) churned despite subscribing to Operator B (Champion)'s premium ""Infinite Ultimate"" plan due to network issues in Rural California. Their extremely high data usage (95.74GB download) and significant OTT consumption (15.25GB) suggests streaming and connectivity problems in their area. They likely switched to Operator T's ""Go5G Next"" which offers better network coverage in rural areas."
2G68-7TUA8,9196452318,At Risk,At Risk,"**At-Risk Customer Insight:** This medium-value customer ($5532 CLTV) shows moderate churn risk (Score: 78) despite having no immediate issues. The moderate satisfaction score (3/5) and average complaints (3) indicate potential dissatisfaction with value received for the $56.67 price point for Operator B (Champion)'s ""Infinite Ultimate"" plan. Operator A's ""Operator A Unlimited 
Starter® SL"" offers $30.00 monthly savings with comparable features, making this customer vulnerable to targeted competitor offers."
LBVL-TJ6WD,9189768338,Churned,Price Sensitive,"**Price-Sensitive Churn Insight:** Customer churned from Operator B (Champion)'s ""Infinite Ultimate"" ($80) due to price sensitivity. Analysis suggests they likely switched to Operator D's ""Truly Unlimited +"" which offers $65.00 monthly savings while still providing sufficient data for their usage pattern (36.23GB monthly)."
DZWN-EUQ2D,9159362316,Not Churned,Loyal Customer,"**Loyal Customer Insight:** This high-value family & cug plan customer ($5747 CLTV) shows strong loyalty indicators with excellent satisfaction (5/5) and minimal complaints (0) despite heavy usage across all services. They fully utilize the premium features of Operator B (Champion)'s ""Infinite Ultimate"" plan including high data consumption (141.21GB), international usage, and extensive OTT streaming (31.80GB). Our analysis indicates they value the optimum combination of price and features in our 'Best Value' plan, which competitors cannot easily match."
E16R-62YH0,9104813245,Churned,Customer Service,"**Customer Service Churn Insight:** This customer churned primarily due to service quality issues, evidenced by the extremely low satisfaction score (1/5) and high number of complaints (9) over a 17-month relationship. Despite subscribing to Operator B (Champion)'s premium ""Infinite Ultimate"" plan, they likely switched to Operator T's ""Go5G Plus"" which offers better customer service."
